reef_name,country,state_province_island,city_town,region,latitude,longitude,year,month,date_substrate,date_temperature,depth..m.,substrate_code,total,errors,sst
Radisson,French Polynesia,Society Archipelago,Tahiti,Indo-Pacific,-17.5,-149.5,2008,8,2008-08-02,2008-08-16,2,HC/D,0,false,26.490456
Radisson,French Polynesia,Society Archipelago,Tahiti,Indo-Pacific,-17.5,-149.5,2008,8,2008-08-02,2008-08-16,2,HC/D,0,false,26.490456
Radisson,French Polynesia,Society Archipelago,Tahiti,Indo-Pacific,-17.5,-149.5,2008,8,2008-08-02,2008-08-16,2,HC/D,0,false,26.490456
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC,11,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC,6,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC,11,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC,11,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/B,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/B,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/B,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/B,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/D,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/D,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/D,0,false,28.704762
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,8,2018-08-17,2018-08-16,11.5,HC/D,0,false,28.704762
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC,4,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC,6,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC,1,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC,5,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/B,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/B,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/B,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/B,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/D,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/D,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/D,0,false,26.115406
East Bay 6B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-18,2008-04-16,1.5,HC/D,0,false,26.115406
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC,15,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC,17,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC,14,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC,8,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/B,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/B,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/B,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/B,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/D,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/D,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/D,0,false,22.972668
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,4,2015-04-09,2015-04-16,5,HC/D,0,false,22.972668
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC,16,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC,10,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC,7,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC,11,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/B,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/B,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/B,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/B,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/D,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/D,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/D,0,false,28.214317
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2016,12,2016-12-19,2016-12-16,12,HC/D,0,false,28.214317
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC,20,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC,15,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC,8,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC,5,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/B,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/B,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/B,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/B,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/D,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/D,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/D,0,false,29.85727
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2009,5,2009-05-29,2009-05-16,5,HC/D,0,false,29.85727
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC,4,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC,12,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC,11,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC,9,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/B,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/B,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/B,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/B,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/D,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/D,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/D,0,false,28.351109
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2015,9,2015-09-04,2015-09-16,10,HC/D,0,false,28.351109
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC,16,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC,23,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC,22,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC,21,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/B,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/B,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/B,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/B,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/D,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/D,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/D,0,false,24.478907
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,5,2019-05-14,2019-05-16,5,HC/D,0,false,24.478907
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC,14,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC,11,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC,5,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC,12,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/B,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/B,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/B,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/B,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/D,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/D,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/D,0,false,28.903172
Aquarium,Maldives,Kuredu,Lhaviyani Atoll,Indo-Pacific,5.5,73.5,1997,8,1997-08-03,1997-08-16,3,HC/D,0,false,28.903172
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC,17,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC,14,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC,18,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC,13,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/B,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/B,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/B,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/B,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/D,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/D,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/D,0,false,27.291107
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2004,5,2004-05-12,2004-05-16,10,HC/D,0,false,27.291107
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC,3,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC,15,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC,16,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC,17,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/B,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/B,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/B,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/B,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/D,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/D,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/D,0,false,29.43369
Shitiping,"Taiwan, Province of China",Hualien,Fengbin,Indo-Pacific,23.5,121.5,2014,9,2014-09-14,2014-09-16,10,HC/D,0,false,29.43369
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC,14,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC,16,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC,14,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC,14,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/B,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/B,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/B,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/B,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/D,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/D,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/D,0,false,26.974571
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-10,2019-06-16,10,HC/D,0,false,26.974571
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC,13,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC,7,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC,4,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC,11,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/D,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/D,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/D,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,3,HC/D,0,false,28.953587
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC,7,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC,12,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC,8,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC,1,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/B,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/B,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/B,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/B,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/D,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/D,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/D,0,false,25.759796
Dahab Lighthouse,Egypt,,,Red Sea,28.5,34.5,2002,6,2002-06-20,2002-06-16,10,HC/D,0,false,25.759796
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC,5,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC,10,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC,1,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/B,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/B,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/B,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/B,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/D,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/D,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/D,0,false,29.526407
Sheenteapea,"Taiwan, Province of China",,,Indo-Pacific,23.5,121.5,1997,7,1997-07-28,1997-07-16,6,HC/D,0,false,29.526407
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC,15,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC,12,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC,11,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC,7,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/B,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2001,6,2001-06-03,2001-06-16,3,HC/D,0,false,28.302576
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2002,6,2002-06-17,2002-06-16,10,HC,13,false,27.799839
